ID	TITLE	CONTENT	TOPIC
m-1029842863-1674917880	李克强主持召开国务院常务会议要求持续抓实当前经济社会发展工作 推动经济运行在年初稳步回升部署做好春耕备耕工作 为粮食丰收和重要农产品稳定供应打牢基础要求推动消费加快恢复和保持外贸外资稳定 增强对经济的	会议指出，一年之计在于春，春播粮食产量占全年六成左右，春管粮食产量占主要口粮的近四成。二月初有关部门要作全面部署，层层压实责任，不误农时抓好春耕备耕，为提升粮食稳定供应能力、保持物价平稳打牢基础。一是抓好小麦、油菜春季田管。因地因苗加强技术指导，及时防范春旱、倒春寒、病虫害等灾害。二是尽快明确各地粮食和油料生产目标，确保春播面积落实，稳住大豆种植面积。三是扎实做好保障服务。抓好农资跨区域调剂调运，支持农民备种备肥。开展线上线下农业技术培训。组织做好农机检修和跨区机耕机播，发挥社会化服务组织作用，帮助小农户种好地。四是落实最低收购价、生产者补贴等政策。五是加大对大豆种植支持力度，继续实施小麦“一喷三防”补助全覆盖，提早下拨病虫害防控资金，实施南方早稻集中育秧补助，调动农民积极性，促进增产增收。	农业农村
m-1029842863-1674917880	李克强主持召开国务院常务会议要求持续抓实当前经济社会发展工作 推动经济运行在年初稳步回升部署做好春耕备耕工作 为粮食丰收和重要农产品稳定供应打牢基础要求推动消费加快恢复和保持外贸外资稳定 增强对经济的	会议指出，要针对需求不足的突出矛盾，乘势推动消费加快恢复成为经济主拉动力，坚定不移扩大对外开放、促进外贸外资保稳提质。一是加力扩消费。推动帮扶生活服务业企业和个体工商户纾困、促进汽车等大宗消费政策全面落地。组织开展丰富多样的促消费活动，促进接触型消费加快恢复。合理增加消费信贷。因城施策用好政策工具箱，支持刚性和改善性住房需求，做好保交楼工作。二是坚持对外开放基本国策，继续推出实际举措，努力稳定外贸。推动国内线下展会恢复，支持企业出境参展。落实出口退税、信贷、信保等政策，保持人民币汇率在合理均衡水平上的基本稳定。支持企业用好区域全面经济伙伴关系协定拓市场。促进跨境电商、海外仓等进一步发展。提高外贸竞争力。合理扩大进口。三是积极吸引外资。推动新版鼓励外商投资产业目录加快落地。支持地方招商引资。更好发挥自贸试验区等平台作用。落实便利人员跨境往来措施。持续加强外资企业服务，推动重大项目加快落地。	宏观
m-492601605-1472120460	李克强主持召开国务院常务会议部署促进消费品标准和质量提升 增加中国制造有效供给满足消费升级需求	国务院总理李克强8月24日主持召开国务院常务会议，部署促进消费品标准和质量提升，增加“中国制造”有效供给满足消费升级需求。	制造业
m-492601605-1472120460	李克强主持召开国务院常务会议部署促进消费品标准和质量提升 增加中国制造有效供给满足消费升级需求	会议指出，以先进标准引领消费品质量提升，倒逼装备制造业升级，是实施“中国制造2025”、推动“中国制造”迈向中高端、夯实工业发展根基的关键所在，也是推进供给侧结构性改革的重要抓手，可以依托我国市场巨大的优势，发挥扩大有效需求、提高人民生活品质等多重效应。会议确定，要紧密围绕消费需求旺盛、与群众日常生活息息相关的食品、家用电器、消费类电子、装饰装修、服装服饰、化妆品和日用化学品、妇幼老年及残疾人用品、文教体育休闲用品等一般消费品领域，充分发挥市场机制和企业主体作用，建立政府主导制定标准与市场自主制定标准协同发展、协调配套的新型标准体系。一是紧扣消费品质量安全要素，加快制定一批强制性国家标准。提高消费品国内国际标准一致性程度，推动实现内外销产品“同线同标同质”。重点研制一批消费品制造的核心基础零部件（元器件）、关键基础工艺、关键基础材料和产业技术基础领域急需标准。开展科技成果转化技术标准的试点，以科技创新促标准升级。建立企业标准领跑者制度，支持社会团体、企业发展优于国家和行业的标准。二是引导企业增强质量、品牌和营销意识，弘扬企业家精神和工匠精神，实施精细化质量管理，支持企业提高质量在线监测、控制和产品全生命周期质量追溯能力，鼓励大中型企业实施首席质量官制度。强化职业教育和技能培训，建立学校和企业“双元”的技术人才培养机制，推出体现技工价值的薪酬、荣誉等制度。强化品牌建设，提高中国消费品知名度和美誉度。鼓励社会资本设立消费品标准和质量提升专项基金，营造尊重技术、追求品质的良好社会氛围。三是创新标准和质量监管，实行随机抽查企业、随机抽检产品、随机选择检测机构，加快建设跨部门、跨行业的消费品质量信息公共服务平台。引导企业自我声明公开产品和服务标准，并将标准实施情况纳入质量信用记录，加大社会监督。建立检验认证机构对产品质量承担连带责任制度。四是建立主要消费品质量安全追溯体系，强化消费维权保护，推进缺陷产品召回常态化，建立消费品质量安全惩罚性赔偿、销售者先行赔付、责任保险等制度。破除地方保护，打击进出口、网购中的侵权假冒和包庇、纵容违法违规经营等行为。五是把消费品标准与质量提升和装备制造升级紧密结合，以消费市场向中高端发展引导带动装备制造企业主动提高设备产品的性能、功能和工艺水平，促进 “中国制造”全产业链升级。	制造业
m-492601605-1472120460	李克强主持召开国务院常务会议部署促进消费品标准和质量提升 增加中国制造有效供给满足消费升级需求	为更好体现简政放权、放管结合、优化服务的要求，会议决定，建立消费品生产经营负面清单管理制度，除强制性标准和法律法规明确规定外，取消消费品生产经营其他市场准入限制。推进消费品质量监督结果信息共享，对产品质量国家监督抽查合格的同一企业同一规格型号产品，6个月内任何地方、部门和机构不得重复抽查，实现“一个标准、一次检验、结果互认、全国通行”。鼓励更多企业走优质发展之路。	制造业
m-1166854253-1599046800	李克强主持召开国务院常务会议要求坚持稳健的货币政策灵活适度 着眼服务实体经济明确金融控股公司准入规范听取大气重污染成因与治理攻关项目研究成果汇报 部署加强大气污染科学防治促进绿色发展核准海南昌江核电二	国务院总理李克强9月2日主持召开国务院常务会议，要求坚持稳健的货币政策灵活适度，着眼服务实体经济明确金融控股公司准入规范；听取大气重污染成因与治理攻关项目研究成果汇报，部署加强大气污染科学防治、促进绿色发展；核准海南昌江核电二期工程和浙江三澳核电一期工程。	绿色发展
m-1166854253-1599046800	李克强主持召开国务院常务会议要求坚持稳健的货币政策灵活适度 着眼服务实体经济明确金融控股公司准入规范听取大气重污染成因与治理攻关项目研究成果汇报 部署加强大气污染科学防治促进绿色发展核准海南昌江核电二	会议指出，按照党中央、国务院部署，今年以来围绕做好“六稳”工作、落实“六保”任务，实施一系列精准适度的金融政策，对保市场主体、促进经济恢复性增长发挥了重要作用。下一步要坚持稳健的货币政策灵活适度，保持政策力度和可持续性，不搞大水漫灌，引导资金更多流向实体经济，以促进经济金融平稳运行。为更好服务实体经济、规范金融市场秩序，会议通过《关于实施金融控股公司准入管理的决定》，明确非金融企业、自然人等控股或实际控制两个或两个以上不同类型金融机构，并且控股或实际控制的金融机构总资产规模符合要求的，应申请设立金融控股公司。会议要求，对金融控股公司监管要依法依规、稳妥有序推进实施，防范化解风险，增强金融服务实体经济能力。	金融
m-1166854253-1599046800	李克强主持召开国务院常务会议要求坚持稳健的货币政策灵活适度 着眼服务实体经济明确金融控股公司准入规范听取大气重污染成因与治理攻关项目研究成果汇报 部署加强大气污染科学防治促进绿色发展核准海南昌江核电二	会议指出，治理大气污染、改善空气质量，是群众所盼、民生所系。近年来，大气污染防治取得积极成效。针对京津冀及周边地区秋冬季大气重污染问题，有关部门组织专家集中开展大气重污染成因与治理攻关项目研究，为推进科学治理提供重要支撑。会议听取了相关情况汇报，要求：一要在已有成果基础上，根据京津冀及周边地区污染成因加强精准治理。持续实施大气污染防治行动，突出抓好工业污染整治、散煤清洁替代和柴油车污染防治，加强农牧业生产中的氨排放治理。针对当前臭氧污染逐渐凸显的情况，进一步深入开展区域大气污染治理科研攻关，促进细颗粒物（PM2.5）和臭氧协同治理。加强重点地区联防联控。二要促进区域内能源、产业、交通运输等结构调整。加强煤炭清洁利用。加快钢铁、焦化、石化、建材等产业转型升级。大幅提高大宗货物集疏港铁路运输、城市配送领域新能源货车使用比例。三要发展壮大节能环保产业和循环经济。加快提高环保技术装备、新型节能产品和节能减排专业化服务水平，加强国际合作，培育经济新增长点，推动实现生态环保与经济增长双赢。	绿色发展
m-1166854253-1599046800	李克强主持召开国务院常务会议要求坚持稳健的货币政策灵活适度 着眼服务实体经济明确金融控股公司准入规范听取大气重污染成因与治理攻关项目研究成果汇报 部署加强大气污染科学防治促进绿色发展核准海南昌江核电二	会议指出，积极稳妥推进核电项目建设，是扩大有效投资、增强能源支撑、减少温室气体排放的重要举措。会议核准了已列入国家规划、具备建设条件、采用“华龙一号”三代核电技术的海南昌江核电二期工程和民营资本首次参股投资的浙江三澳核电一期工程。两个项目有效总投资超过700亿元，将带动大量就业。会议要求加强核能短板领域攻关，坚持安全第一、质量至上，压实企业安全主体责任，强化工程建设和运行监管，确保万无一失。	能源
m-373345434-1493113800	分析研究当前经济形势和经济工作审议关于巡视中央政法单位情况的专题报告	会议认为，今年以来，在错综复杂的国内外形势下，各地区各部门按照党中央决策部署，主动适应经济发展新常态，坚持新发展理念，坚持以推进供给侧结构性改革为主线，积极推进结构调整和新旧动能转换，有效防控风险，推动经济社会发展取得了来之不易的成绩。一季度经济运行稳中向好、实现良好开局，增长和效益回升，市场预期改善，内需对经济增长的贡献加大，新技术新产品新服务不断涌现并快速成长，产业优化升级不断推进，就业继续增加，城乡居民收入增长有所加快。各方面对新发展理念和供给侧结构性改革的认识逐步加深、行动更为自觉，这对转变经济发展方式、保持经济平稳健康发展具有重要意义。	宏观
m-373345434-1493113800	分析研究当前经济形势和经济工作审议关于巡视中央政法单位情况的专题报告	会议指出，在充分肯定成绩的同时也要看到，当前经济向好有周期性等因素，经济结构调整任重道远，面临不少挑战，必须坚持用新常态的大逻辑研判经济形势，坚定不移推进经济结构战略性调整。	宏观
m-373345434-1493113800	分析研究当前经济形势和经济工作审议关于巡视中央政法单位情况的专题报告	会议强调，要按照党中央关于经济工作的决策部署，坚持稳中求进工作总基调，贯彻落实新发展理念，坚持以提高发展质量和效益为中心，积极推进供给侧结构性改革，全面做好稳增长、促改革、调结构、惠民生、防风险各项工作，及时解决经济运行中的突出矛盾和问题，确保经济平稳健康发展，确保供给侧结构性改革得到深化，确保不发生系统性金融风险。	宏观
m-373345434-1493113800	分析研究当前经济形势和经济工作审议关于巡视中央政法单位情况的专题报告	会议要求，各地区各部门要提高执行党中央方针政策的能力和水平。要保持宏观政策连续性和稳定性，继续实施积极的财政政策和稳健的货币政策，深化供给侧结构性改革，坚定不移推进“三去一降一补”，改造提升传统动能，大力培育发展新动能，振兴实体经济，实现转型升级。要创造性开展工作，加强调查研究，充分发挥和调动基层干部群众积极性、主动性、创造性，扩大改革受益面，扎实做好重点民生工作，让人民群众有更多获得感。要营造良好市场环境，加强制度建设，扩大开放领域，改善投资者预期。要加快形成促进房地产市场稳定发展的长效机制。要高度重视防控金融风险，加强监管协调，加强金融服务实体经济，加大惩处违规违法行为工作力度。	宏观
m-373345434-1493113800	分析研究当前经济形势和经济工作审议关于巡视中央政法单位情况的专题报告	会议指出，党的十八大以来，以习近平同志为核心的党中央把巡视作为推进全面从严治党的重大举措，不断深化创新，坚持党内监督和群众监督相结合，赋予巡视制度新的活力。对中央政法单位党组织开展巡视促进了政法系统坚持党的领导、加强党的建设、全面从严治党，发挥了政治导向作用。	宏观
m-373345434-1493113800	分析研究当前经济形势和经济工作审议关于巡视中央政法单位情况的专题报告	会议强调，政法工作是党和国家工作的重要组成部分，政法机关是人民民主专政的重要国家政权机关，政法队伍是法治中国、平安中国建设的重要力量。政法机关和政法队伍要牢固树立“四个意识”，坚决维护以习近平同志为核心的党中央权威和集中统一领导，旗帜鲜明讲政治，永葆忠于党、忠于国家、忠于人民、忠于法律的政治本色。要深入贯彻党中央关于全面依法治国的战略部署，坚定不移走中国特色社会主义法治道路，把坚持党的领导贯彻到依法治国全过程。要加强政法机关党的建设，把思想政治建设摆在首位，严肃党内政治生活，选好配强领导班子，严格队伍管理，打造一支政治过硬、业务过硬、责任过硬、纪律过硬、作风过硬的政法干部队伍。要严明政治纪律和政治规矩，强化管党治党政治担当，落实全面从严治党各项要求，深入开展党风廉政建设和反腐败斗争，防范廉洁风险，提高司法公信力，维护社会公平正义。要全面深化司法体制改革，强化思想自觉和行动自觉，坚持问题导向，勇于自我革新。	宏观
m-894937699-1388405400	决定成立中央全面深化改革领导小组由习近平任组长听取中央纪律检查委员会2013年工作汇报研究部署2014年党风廉政建设和反腐败工作审议通过党政领导干部选拔任用工作条例修订稿	中共中央政治局12月30日召开会议，决定成立中央全面深化改革领导小组；听取中央纪律检查委员会2013年工作汇报，研究部署2014年党风廉政建设和反腐败工作；审议通过《党政领导干部选拔任用工作条例（修订稿）》。中共中央总书记习近平主持会议。	宏观
m-894937699-1388405400	决定成立中央全面深化改革领导小组由习近平任组长听取中央纪律检查委员会2013年工作汇报研究部署2014年党风廉政建设和反腐败工作审议通过党政领导干部选拔任用工作条例修订稿	会议决定，成立中央全面深化改革领导小组，由习近平任组长。中央全面深化改革领导小组负责改革的总体设计、统筹协调、整体推进、督促落实，主要职责是研究确定经济体制、政治体制、文化体制、社会体制、生态文明体制和党的建设制度等方面改革的重大原则、方针政策、总体方案；统一部署全国性重大改革；统筹协调处理全局性、长远性、跨地区跨部门的重大改革问题；指导、推动、督促中央有关重大改革政策措施的组织落实。	宏观
m-894937699-1388405400	决定成立中央全面深化改革领导小组由习近平任组长听取中央纪律检查委员会2013年工作汇报研究部署2014年党风廉政建设和反腐败工作审议通过党政领导干部选拔任用工作条例修订稿	会议指出，2013年，党中央坚持党要管党、从严治党，对党风廉政建设和反腐败工作整体设计、系统规划、跟进监督，中央政治局以身作则，党风廉政建设取得了一定成效。中央纪委和各级纪检监察机关坚决贯彻中央决策部署，全面履行党章赋予的职责，聚焦党风廉政建设和反腐败斗争，严明党的纪律特别是政治纪律，坚决维护党的集中统一；扭住落实中央八项规定精神、纠正“四风”不放，一个节点一个节点抓，让人民群众看到了变化和希望；坚持“老虎”、“苍蝇”一起打，毫不手软惩治腐败，形成震慑；狠抓纪检监察队伍自身建设，转职能、转方式、转作风，很好完成了中央交给的各项任务。	宏观
m-894937699-1388405400	决定成立中央全面深化改革领导小组由习近平任组长听取中央纪律检查委员会2013年工作汇报研究部署2014年党风廉政建设和反腐败工作审议通过党政领导干部选拔任用工作条例修订稿	会议强调，当前，腐败现象多发，滋生腐败的土壤存在，反腐败斗争形势依然严峻复杂。全党要更加清醒地认识党风廉政建设和反腐败斗争的长期性、复杂性、艰巨性，把思想和行动统一到党中央对形势的判断、对任务的部署上来，坚定不移把党风廉政建设和反腐败斗争引向深入。	宏观
m-894937699-1388405400	决定成立中央全面深化改革领导小组由习近平任组长听取中央纪律检查委员会2013年工作汇报研究部署2014年党风廉政建设和反腐败工作审议通过党政领导干部选拔任用工作条例修订稿	会议指出，党风廉政建设必须全党动手，全面落实各级党组织的主体责任。党的组织、宣传、政法等部门，人大、政府、政协、法院、检察院党组要齐抓共管，形成合力。要实行严格的责任追究，对落实党风廉政建设责任制不力的，抓出典型严肃处理，以警示党员干部；持之以恒落实中央八项规定精神、坚决纠正“四风”，一年接着一年干，坚定信心，一抓到底，防止反弹。要巩固第一批群众路线教育实践活动成果，善始善终抓好第二批教育实践活动。要狠抓纪律建设，严肃政治纪律，坚决维护中央权威，保证中央政令畅通；严格执行组织纪律、财经纪律、工作纪律、生活纪律，敢于板起脸来开展批评，确保纪律刚性约束，坚决克服组织涣散、纪律松弛问题。要坚决遏制腐败蔓延势头，保持高压态势、形成震慑。要坚持抓早抓小，对领导干部身上暴露出的问题早发现、早提醒，加强警示教育。要加强理想信念教育，增强宗旨意识，使领导干部不想腐；加强体制机制创新和制度建设，强化监督管理，严肃纪律，使领导干部不能腐；坚持有腐必惩、有贪必肃，使领导干部不敢腐。	宏观
m-894937699-1388405400	决定成立中央全面深化改革领导小组由习近平任组长听取中央纪律检查委员会2013年工作汇报研究部署2014年党风廉政建设和反腐败工作审议通过党政领导干部选拔任用工作条例修订稿	会议强调，各级纪检机关要忠实履行党章赋予的职责，把推进党风廉政建设和反腐败斗争作为中心任务，强化党内监督，严格执纪问责，使工作任务更加突出。要按照党的十八届三中全会要求，改革纪检监察体制，加强反腐败体制机制创新和制度保障，健全反腐败领导体制和工作机制，推动党的纪律检查工作双重领导体制具体化、程序化、制度化。要创新巡视方式方法，实现巡视全覆盖。各级党组织要加强领导，更加主动地支持纪委工作。广大纪检监察干部要严格遵守党纪党规，刚正不阿，铁面执纪。	宏观
m-894937699-1388405400	决定成立中央全面深化改革领导小组由习近平任组长听取中央纪律检查委员会2013年工作汇报研究部署2014年党风廉政建设和反腐败工作审议通过党政领导干部选拔任用工作条例修订稿	会议指出，着力选拔党和人民需要的好干部，最根本的要靠科学有效的选人用人机制。2002年《党政领导干部选拔任用工作条例》颁布实施以来，在规范干部选拔任用工作、建立健全科学的干部选拔任用机制、防止和纠正用人上不正之风等方面发挥了重要作用。随着形势任务和干部队伍状况变化，有必要进行修改完善。	宏观
m-894937699-1388405400	决定成立中央全面深化改革领导小组由习近平任组长听取中央纪律检查委员会2013年工作汇报研究部署2014年党风廉政建设和反腐败工作审议通过党政领导干部选拔任用工作条例修订稿	会议认为，这次修订的干部任用条例贯彻了中央对干部工作的新精神新要求，吸收了干部人事制度改革新经验新成果，坚持从严治党、从严管理干部，坚持党管干部原则，坚持好干部标准，坚持继承和创新相结合，着力解决突出问题，强调进一步发挥党组织的领导和把关作用，坚持和完善民主推荐，改进干部考察，规范公开选拔和竞争上岗，从严把握破格提拔，完善干部交流回避，严明干部选拔任用工作纪律。这对加强领导班子和干部队伍建设具有重要意义。	宏观
m-894937699-1388405400	决定成立中央全面深化改革领导小组由习近平任组长听取中央纪律检查委员会2013年工作汇报研究部署2014年党风廉政建设和反腐败工作审议通过党政领导干部选拔任用工作条例修订稿	会议要求，各级党委（党组）要用干部任用条例统一思想认识、规范干部工作，严格按照干部任用条例规定的原则、标准、程序、方法选人用人，坚持正确用人导向。要加强监督检查，坚决整治和严厉查处选人用人上的不正之风。要健全完善配套制度，努力形成系统完备、科学规范、有效管用、简便易行的选人用人制度体系。	宏观
m-1039911097-1528284600	李克强主持召开国务院常务会议部署在市场监管领域推进管理方式改革和创新 全面推行双随机一公开监管决定全面清理各类证明事项 更多消除群众和企业办事烦恼确定进一步建设和完善社会信用体系的措施 以诚信立身兴业	国务院总理李克强6月6日主持召开国务院常务会议，部署在市场监管领域推进管理方式改革和创新，全面推行“双随机、一公开”监管；决定全面清理各类证明事项，更多消除群众和企业办事烦恼；确定进一步建设和完善社会信用体系的措施，以诚信立身兴业。	企业发展
m-1039911097-1528284600	李克强主持召开国务院常务会议部署在市场监管领域推进管理方式改革和创新 全面推行双随机一公开监管决定全面清理各类证明事项 更多消除群众和企业办事烦恼确定进一步建设和完善社会信用体系的措施 以诚信立身兴业	会议指出，落实《政府工作报告》要求，全面推行“双随机、一公开”市场监管方式，随机抽取检查对象，随机选派执法检查人员，抽查情况及查处结果及时向社会公开，是深化“放管服”改革、优化营商环境的重要举措。一要推动市场监管日常检查“双随机”方式全覆盖，检查结果全部公开。对有投诉举报等情况需要专项或重点检查的，也要严格规范程序。二要加强顶层设计，统一“双随机、一公开”制度和流程，整合各类市场监管平台。三要推进跨部门综合执法、联合监管，减少多头多层重复执法。四要提升基层执法能力，完善考核和问责免责办法。会议要求，各有关部门都要推出有利于促进市场公平和效率的监管创新举措。	企业发展
m-1039911097-1528284600	李克强主持召开国务院常务会议部署在市场监管领域推进管理方式改革和创新 全面推行双随机一公开监管决定全面清理各类证明事项 更多消除群众和企业办事烦恼确定进一步建设和完善社会信用体系的措施 以诚信立身兴业	会议决定，顺应企业和群众呼声，全面清理各类证明事项。一是对国务院部门规章和规范性文件等设定的证明事项，可直接取消的要立即停止执行，并抓紧修改或废止规章、文件。年底前先行取消申请施工许可证时需提交的资金到位证明等一批证明事项。二是对法律法规有规定，但可通过法定证照、书面告知承诺、政府部门间核查等涵盖或替代的证明事项，要提请修法，依托信息共享和信用体系予以取消。三是对各地自行设定的证明事项，除地方性法规规定外，最晚应于年底前取消。四是各地区各部门要及时公布取消和保留的证明事项清单，对确需保留的要逐项列明设定依据、办理指南等。清单之外，政府部门、公用事业单位和服务机构不得索要证明。	企业发展
m-1039911097-1528284600	李克强主持召开国务院常务会议部署在市场监管领域推进管理方式改革和创新 全面推行双随机一公开监管决定全面清理各类证明事项 更多消除群众和企业办事烦恼确定进一步建设和完善社会信用体系的措施 以诚信立身兴业	会议指出，贯彻党中央、国务院决策部署，近几年按照社会主义市场经济要求，社会信用体系建设取得重要进展，统一社会信用代码基本实现全覆盖，守信联合激励和失信联合惩戒机制初步显威。要坚持应用导向、立法先行，进一步加强社会信用体系建设。一是围绕优化营商环境加快构建以信用为核心的监管机制，推广告知承诺制。二是建立黑名单制度，强化信用约束，对侵权假冒、坑蒙拐骗、虚假广告等违法违规行为要公开曝光、坚决整治，让失信者受到惩戒和震慑。三是坚决守住信息安全底线，保护商业秘密和个人隐私。四是加快推进重点民生领域信用体系建设，增进群众福祉。五是引导社会力量参与信用建设，发展第三方征信服务。强化政府部门诚信建设，依法依规处理“新官不理旧账”问题。	企业发展
m-1267321164-1523533200	李克强主持召开国务院常务会议确定发展互联网+医疗健康措施 缓解看病就医难题提升人民健康水平决定对进口抗癌药实施零关税并鼓励创新药进口 顺应民生期盼使患者更多受益部署全面加强乡村小规模学校和乡镇寄宿制学	国务院总理李克强4月12日主持召开国务院常务会议，确定发展“互联网+医疗健康”措施，缓解看病就医难题、提升人民健康水平；决定对进口抗癌药实施零关税并鼓励创新药进口，顺应民生期盼使患者更多受益；部署全面加强乡村小规模学校和乡镇寄宿制学校建设，为农村孩子提供公平有质量的义务教育。	"医药健康, 教育, 民生扶贫"
m-1267321164-1523533200	李克强主持召开国务院常务会议确定发展互联网+医疗健康措施 缓解看病就医难题提升人民健康水平决定对进口抗癌药实施零关税并鼓励创新药进口 顺应民生期盼使患者更多受益部署全面加强乡村小规模学校和乡镇寄宿制学	会议指出，按照党中央、国务院部署，加快发展“互联网+医疗健康”，可以提高医疗服务效率，让患者少跑腿、更便利，使更多群众能分享优质医疗资源。会议确定，一是加快二级以上医院普遍提供预约诊疗、检验检查结果查询等线上服务。允许医疗机构开展部分常见病、慢性病复诊等互联网医疗服务。二是推进远程医疗覆盖全国所有医联体和县级医院，推动东部优质医疗资源对接中西部需求。支持高速宽带网络覆盖城乡医疗机构，建立互联网专线保障远程医疗需要。三是探索医疗机构处方与药品零售信息共享。推行医保智能审核和“一站式”结算。健全“互联网+医疗健康”标准体系，加快信息互通共享，强化医疗质量监管和信息安全防护。	医药健康
m-1267321164-1523533200	李克强主持召开国务院常务会议确定发展互联网+医疗健康措施 缓解看病就医难题提升人民健康水平决定对进口抗癌药实施零关税并鼓励创新药进口 顺应民生期盼使患者更多受益部署全面加强乡村小规模学校和乡镇寄宿制学	为减轻广大患者特别是癌症患者药费负担并有更多用药选择，会议决定，一是从2018年5月1日起，将包括抗癌药在内的所有普通药品、具有抗癌作用的生物碱类药品及有实际进口的中成药进口关税降至零，使我国实际进口的全部抗癌药实现零关税。较大幅度降低抗癌药生产、进口环节增值税税负。二是抓紧研究综合措施，采取政府集中采购、将进口创新药特别是急需的抗癌药及时纳入医保报销目录等方式，并研究利用跨境电商渠道，多措并举消除流通环节各种不合理加价，让群众切实感受到急需抗癌药的价格有明显降低。三是加快创新药进口上市。将临床试验申请由批准制改为到期默认制，对进口化学药改为凭企业检验结果通关，不再逐批强制检验。四是加强知识产权保护。对创新化学药设置最高6年的数据保护期，保护期内不批准同品种上市。对在中国与境外同步申请上市的创新药给予最长5年的专利保护期限补偿。五是强化质量监管，加强进口药品境外生产现场检查，严打制假售假。	医药健康
m-1267321164-1523533200	李克强主持召开国务院常务会议确定发展互联网+医疗健康措施 缓解看病就医难题提升人民健康水平决定对进口抗癌药实施零关税并鼓励创新药进口 顺应民生期盼使患者更多受益部署全面加强乡村小规模学校和乡镇寄宿制学	会议指出，因地制宜、优化布局，办好乡村小规模学校和乡镇寄宿制学校，有利于促进教育公平。对地处偏远、生源较少的地方，一般在村设置低年级学段小规模学校，在乡镇设置寄宿制中心学校，方便农村孩子就近入学和留守儿童照护。要优化财政支出结构，改善办学条件，依法提高教师待遇，编制、职称评聘等向小规模学校倾斜。通过“互联网+”教育、对口支教等方式，提高乡村学校办学水平。	"'医药健康', '教育'"
m-75737064-1425484800	2015年政府工作报告	过去一年，我国发展面临的国际国内环境复杂严峻。全球经济复苏艰难曲折，主要经济体走势分化。国内经济下行压力持续加大，多重困难和挑战相互交织。在以习近平同志为总书记的党中央坚强领导下，全国各族人民万众一心，克难攻坚，完成了全年经济社会发展主要目标任务，全面建成小康社会迈出坚实步伐，全面深化改革实现良好开局，全面依法治国开启新征程，全面从严治党取得新进展。	宏观
m-75737064-1425484800	2015年政府工作报告	一年来，我国经济社会发展总体平稳，稳中有进。“稳”的主要标志是，经济运行处于合理区间。增速稳，国内生产总值达到63.6万亿元，比上年增长7.4%，在世界主要经济体中名列前茅。就业稳，城镇新增就业1322万人，高于上年。价格稳，居民消费价格上涨2%。“进”的总体特征是，发展的协调性和可持续性增强。经济结构有新的优化，粮食产量达到6.07亿吨，消费对经济增长的贡献率上升3个百分点，达到51.2%，服务业增加值比重由46.9%提高到48.2%，新产业、新业态、新商业模式不断涌现。中西部地区经济增速快于东部地区。发展质量有新的提升，一般公共预算收入增长8.6%，研究与试验发展经费支出与国内生产总值之比超过2%，能耗强度下降4.8%，是近年来最大降幅。人民生活有新的改善，全国居民人均可支配收入实际增长8%，快于经济增长；农村居民人均可支配收入实际增长9.2%，快于城镇居民收入增长；农村贫困人口减少1232万人；6600多万农村人口饮水安全问题得到解决；出境旅游超过1亿人次。改革开放有新的突破，全面深化改革系列重点任务启动实施，本届政府减少1/3行政审批事项的目标提前实现。这份成绩单的确来之不易，它凝聚着全国各族人民的心血和汗水，坚定了我们奋勇前行的决心和信心。	宏观
m-75737064-1425484800	2015年政府工作报告	一是在区间调控基础上实施定向调控，保持经济稳定增长。面对经济下行压力加大态势，我们保持战略定力，稳定宏观经济政策，没有采取短期强刺激措施，而是继续创新宏观调控思路和方式，实行定向调控，激活力、补短板、强实体。把握经济运行合理区间的上下限，抓住发展中的突出矛盾和结构性问题，定向施策，聚焦靶心，精准发力。向促改革要动力，向调结构要助力，向惠民生要潜力，既扩大市场需求，又增加有效供给，努力做到结构调优而不失速。	宏观
m-75737064-1425484800	2015年政府工作报告	有效实施积极的财政政策和稳健的货币政策。实行定向减税和普遍性降费，拓宽小微企业税收优惠政策范围，扩大“营改增”试点。加快财政支出进度，积极盘活存量资金。灵活运用货币政策工具，采取定向降准、定向再贷款、非对称降息等措施，加大对经济社会发展薄弱环节的支持力度，小微企业、“三农”贷款增速比各项贷款平均增速分别高4.2和0.7个百分点。同时，完善金融监管，坚决守住不发生区域性系统性风险的底线。	财政政策
m-75737064-1425484800	2015年政府工作报告	二是深化改革开放，激发经济社会发展活力。针对束缚发展的体制机制障碍，我们通过全面深化改革，以释放市场活力对冲经济下行压力，啃了不少硬骨头，经济、政治、文化、社会、生态文明等体制改革全面推进。	宏观
m-75737064-1425484800	2015年政府工作报告	扎实推动重点改革。制定并实施深化财税体制改革总体方案，预算管理制度和税制改革取得重要进展，专项转移支付项目比上年减少1/3以上，一般性转移支付比重增加，地方政府性债务管理得到加强。存款利率和汇率浮动区间扩大，民营银行试点迈出新步伐，“沪港通”试点启动，外汇储备、保险资金运用范围拓展。能源、交通、环保、通信等领域价格改革加快。启动科技资金管理、考试招生、户籍、机关事业单位养老保险制度等改革。	财税体制改革
m-75737064-1425484800	2015年政府工作报告	继续把简政放权、放管结合作为改革的重头戏。国务院各部门全年取消和下放246项行政审批事项，取消评比达标表彰项目29项、职业资格许可和认定事项149项，再次修订投资项目核准目录，大幅缩减核准范围。着力改革商事制度，新登记注册市场主体达到1293万户，其中新登记注册企业增长45.9%，形成新的创业热潮。经济增速放缓，新增就业不降反增，显示了改革的巨大威力和市场的无限潜力。	宏观
